tweet,label
"Well for all of my friends down there , we all got thrown out of the big local bar in this little town and it 's all my fault hahahahahaha I do n't think we 'll be welcome back for a LONG time .",noHate
"I swear , you ca n't take us anywhere .....",noHate
"mine was when i was about 5 or 6 , she was the same age. julie was her name blond and used to hum while eating , i remember the kiss was in the bushes behind a garden. last i heard she became a jehovas witness. ah well .",noHate
Dusty Rhodes ?!,noHate
There 's a name from the past !,noHate
"Back in 1981 Dusty used to show up in bars in Tampa , where my band was playing , get up onstage with us and sing `` Johnny Be Good '' and `` Long-Haired Country Boy '' , the only two songs he knew .",noHate
Ok Ignore the one pic. that is n't so good ....,noHate
What color hair looks best ? the one in the middle is the natural color ... but i like to color it because in the summer it turns a weird color that isnt very pretty ...,noHate
First kiss was behind the church door in third grade .,noHate
30 years later we got married .,noHate
5 years later we split up .,noHate
Last time I kissed her .... yesterday .,noHate
To me and the rest of my commrades on this wonderfull White Day !!! I hope you have loads of fun and be safe !!!!,noHate
i used to go out with younger women but i just dont understand them any more. i would prefer low 30s were they have gotten some of the wildness out of them .,noHate
my first kiss was a girl that lived down the street from me when i was 10.I went to school with her younger sister.Her name was kelsey.She had blonde hair and blue eyes.She was 13.We were at the movies and then I figured I 'd take a chance and try to kiss her and it worked .,noHate
"Back of a bus on a truth or dare when I was in high school , when a moment seem to last forever .",noHate
- Karl,noHate
Lovely young lady even with the tassled hair or early morning frown : For the record ; I do n't think you need a coffee .,noHate
"I adore the cold , as long as I can fly down South to walk on the beach when it 's warm .",noHate
But normally I long for cold weather .,noHate
My life has taken an incredible turn since I last posted in this thread .,noHate
"I must say , the younger guy sure keeps this gal young and fit .",noHate
"Ok here 's mine , not a very good picture of me but it 's the only one i have at the moment .",noHate
"So do I. The small dogs like those maltese and things we call stoep kakkers , because all they are good for is leaving turds on your stoop .",hate
"I live in New Richmond , Ohio which is almost all White but the kids are brain-washed with Mtv and try to act like the Blacks they watch for hours in rap videos on Mtv .",noHate
"For example , almost all the 12 year olds last year dressed up a `` Wiggers '' , `` Whores '' , or `` Pimps '' for Halloween !",noHate
Literally !!!!,noHate
"It 's parents working all the time and letting their kids watch hours of Mtv after they get home from school , makes the girls think that dressing and acting like the `` Ho 's '' in rap videos is cool and is all they are good for is to be `` pimped '' out !",noHate
It 's common in the schools here !,noHate
"Welcome, this is the greatest site to meet like minded white folks like yourself from all over the world .",noHate
"I too am from cali , but moved out to utah to get away from all the filth .",hate
Anyways WELCOME !,noHate
WPWW !,noHate
I went through that experience moving within the same county .,noHate
The new town has a population of approx 150 and ( gasp ) skinheads moved into town .,noHate
The only Mexican in town has since moved out and kids can now leave their bicycles in the yard without fear .,hate
we're out just gotta keep looking i live in east texas out here its just as hard for us to find single white men,noHate
"Watch how long she keeps her eyes on your eyes , and on you in general , when you just start turning away .",noHate
If her eyes linger ................................... she 's yours .,noHate
"Yeah, but I should mention that a few places there , like Beaver Falls and Aliquippa , are chock-full of filthy -- and I mean filthy -- n * * * * * s .",hate
It's not WV .,noHate
"I do n't know if the person that said that ever leaves the house , but all I ever see are black guys and Mexicans everywhere .",hate
I so hope that coon got life in jail or the death penaltyYou did and are doing the best you can nobody can ask for more .,hate
glad to see so many people out here seems like we are few and far the way things are out here,noHate
Damn fine son you have there .,noHate
Well done brother Just dont try teaching him how to shave as it looks like you need some lessons yourself he he,noHate
I'll second that .,noHate
"My mom 's people are originally from down your way in Wise Co. , and also in Tazewell and Russell .",noHate
I do n't drink vodka but you sound like me but I am ten years older than you so it 's even worse .,noHate
This thread was started in July are you feeling better now ?,noHate
It is always nice to meet another person with roots in Kansas .,noHate
I welcome you to SF and hope you make many friends here .,noHate
Meta you are currently the fittest person I have ever saw on the stormfront site And thats against some pretty stiff competition as well,noHate
"drinking does ease the sorrow of a lonely life .. it 's so tempting to just go out and get drunk , and laid like i did in my youth .. but i have n't got the energy for it anymore .. more likely to lie in bed and cry until it 's time to go work .. still hoping life gets better than this : drink 2508",noHate
I believe Bound for Glory is an Oi band similar to Rahowa or Skrewdriver .,noHate
Someone can correct me if I 'm wrong,noHate
"Well it 's not exactly a pic , but check out my new avatar !",noHate
I laugh out loud every time I see it !,noHate
The folks who are O.K. with people knowing that they 're online have those lit green dots on the bottom left-hand side of their screen name .,noHate
still looking for white people of the same belief to talk to or maybe hang out.stength is in numbers and georgia is getting outnumbered as we speak .,noHate
"Hi, I am very respectable nordic man , living in Finland , aged 34 .",noHate
